threshold,precision,recall,f_beta
0.1481972023240017,0.6011644832605532,0.9927884615384616,0.8783496384517226
0.1492203678194364,0.6020408163265306,0.9927884615384616,0.8787234042553191
0.1497036583567358,0.602919708029197,0.9927884615384616,0.8790974882928906
0.14973207660021642,0.6038011695906432,0.9927884615384616,0.8794718909710392
0.15021122482561972,0.6046852122986823,0.9927884615384616,0.8798466126970601
0.15048733592109728,0.6055718475073314,0.9927884615384616,0.8802216538789428
0.15620171640951028,0.6064610866372981,0.9927884615384616,0.8805970149253731
0.15636226354740648,0.6073529411764705,0.9927884615384616,0.8809726962457338
0.1580690197070628,0.6082474226804123,0.9927884615384616,0.8813486982501066
0.15827131027018862,0.6091445427728613,0.9927884615384616,0.8817250213492741
0.16086918110451176,0.6100443131462334,0.9927884615384616,0.8821016659547203
0.1630263781099244,0.6109467455621301,0.9927884615384616,0.8824786324786323
0.16326303559103938,0.6118518518518519,0.9927884615384616,0.8828559213339033
0.16328084859366018,0.612759643916914,0.9927884615384616,0.8832335329341318
0.16354877930301673,0.6136701337295691,0.9927884615384616,0.8836114676936243
0.16628973854934193,0.6145833333333334,0.9927884615384616,0.8839897260273973
0.16972889217996617,0.6154992548435171,0.9927884615384616,0.8843683083511777
0.1711544963647575,0.6164179104477612,0.9927884615384616,0.8847472150814053
0.1712710429215912,0.617339312406577,0.9927884615384616,0.8851264466352335
0.17163161205151028,0.6182634730538922,0.9927884615384616,0.8855060034305317
0.17228087777100012,0.6191904047976012,0.9927884615384616,0.8858858858858859
0.1736857600599662,0.6201201201201201,0.9927884615384616,0.8862660944206008
0.17844614233766276,0.6210526315789474,0.9927884615384616,0.8866466294547016
0.1784937279537676,0.6219879518072289,0.9927884615384616,0.8870274914089348
0.18038818656003458,0.6229260935143288,0.9927884615384616,0.8874086807047701
0.18170519050011477,0.622356495468278,0.9903846153846154,0.8856405846947549
0.1831213997447049,0.6232980332829047,0.9903846153846154,0.8860215053763442
0.1840390566220177,0.6242424242424243,0.9903846153846154,0.8864027538726335
0.18717703098019758,0.6251896813353566,0.9903846153846154,0.8867843306069738
0.18750988189926676,0.6261398176291794,0.9903846153846154,0.8871662360034454
0.1892510243068396,0.6270928462709284,0.9903846153846154,0.887548470486859
0.1895558442046622,0.6280487804878049,0.9903846153846154,0.8879310344827586
0.19547504896995008,0.6290076335877862,0.9903846153846154,0.8883139284174214
0.1972094715606674,0.6284403669724771,0.9879807692307693,0.8865401207937879
0.19824126633920686,0.6294027565084227,0.9879807692307693,0.8869227449287873
0.2024888795747094,0.6288343558282209,0.9855769230769231,0.8851468048359241
0.20446858690512798,0.6298003072196621,0.9855769230769231,0.8855291576673866
0.20481102107766935,0.6307692307692307,0.9855769230769231,0.8859118409680208
0.2049620188913595,0.6317411402157165,0.9855769230769231,0.8862948551664505
0.21113294169609773,0.6327160493827161,0.9855769230769231,0.8866782006920416
0.2117613467282735,0.633693972179289,0.9855769230769231,0.8870618779749027
0.21277923672588883,0.6346749226006192,0.9855769230769231,0.8874458874458875
0.2150287408381806,0.6341085271317829,0.9831730769230769,0.8856647899523603
0.21603801812404522,0.6335403726708074,0.9807692307692307,0.8838821490467936
0.21647607137619407,0.6345256609642301,0.9807692307692307,0.884265279583875
0.21898661280646345,0.6339563862928349,0.9783653846153846,0.8824804856895057
0.21905754486104834,0.6349453978159126,0.9783653846153846,0.8828633405639913
0.2190730436215107,0.634375,0.9759615384615384,0.8810763888888888
0.22024403313293217,0.6353677621283255,0.9759615384615384,0.8814589665653496
0.22206115604279908,0.6363636363636364,0.9759615384615384,0.8818418766290181
0.22651735964702374,0.6373626373626373,0.9759615384615384,0.8822251195132551
0.22832823099395042,0.6383647798742138,0.9759615384615384,0.8826086956521739
0.23106658916282644,0.6377952755905512,0.9735576923076923,0.8808177468464548
0.23260972504531513,0.638801261829653,0.9735576923076923,0.8812010443864229
0.23300874289638668,0.6382306477093207,0.9711538461538461,0.8794079233783195
0.24243195537316622,0.6392405063291139,0.9711538461538461,0.8797909407665504
0.2443956339171348,0.6402535657686212,0.9711538461538461,0.8801742919389978
0.24917127373064232,0.6396825396825396,0.96875,0.8783783783783784
0.2499536541327863,0.6391096979332274,0.9663461538461539,0.8765808983863934
